realm_id,realm_name,region,connected_realm_id,game_version
164,"{'en_US': 'Twisting Nether', 'es_MX': 'Twisting Nether', 'pt_BR': 'Twisting Nether', 'de_DE': 'Twisting Nether', 'en_GB': 'Twisting Nether', 'es_ES': 'Twisting Nether', 'fr_FR': 'Twisting Nether', 'it_IT': 'Twisting Nether', 'ru_RU': 'Twisting Nether', 'ko_KR': 'Twisting Nether', 'zh_TW': '扭曲虛空', 'zh_CN': '黑暗虚空'}",us,163,retail
1130,"{'en_US': 'Lightninghoof', 'es_MX': 'Lightninghoof', 'pt_BR': 'Lightninghoof', 'de_DE': 'Lightninghoof', 'en_GB': 'Lightninghoof', 'es_ES': 'Lightninghoof', 'fr_FR': 'Lightninghoof', 'it_IT': 'Lightninghoof', 'ru_RU': 'Lightninghoof', 'ko_KR': 'Lightninghoof', 'zh_TW': '雷蹄', 'zh_CN': '雷蹄'}",us,163,retail
1289,"{'en_US': 'The Venture Co', 'es_MX': 'The Venture Co', 'pt_BR': 'The Venture Co', 'de_DE': 'The Venture Co', 'en_GB': 'The Venture Co', 'es_ES': 'The Venture Co', 'fr_FR': 'The Venture Co', 'it_IT': 'The Venture Co', 'ru_RU': 'The Venture Co', 'ko_KR': 'The Venture Co.', 'zh_TW': '風險投資公司', 'zh_CN': 'The Venture Co'}",us,163,retail
1352,"{'en_US': 'Ravenholdt', 'es_MX': 'Ravenholdt', 'pt_BR': 'Ravenholdt', 'de_DE': 'Ravenholdt', 'en_GB': 'Ravenholdt', 'es_ES': 'Ravenholdt', 'fr_FR': 'Ravenholdt', 'it_IT': 'Ravenholdt', 'ru_RU': 'Ravenholdt', 'ko_KR': 'Ravenholdt', 'zh_TW': '拉文霍德', 'zh_CN': '拉文霍德'}",us,163,retail
155,"{'en_US': 'Kalecgos', 'es_MX': 'Kalecgos', 'pt_BR': 'Kalecgos', 'de_DE': 'Kalecgos', 'en_GB': 'Kalecgos', 'es_ES': 'Kalecgos', 'fr_FR': 'Kalecgos', 'it_IT': 'Kalecgos', 'ru_RU': 'Калесгос', 'ko_KR': 'Kalecgos', 'zh_TW': '卡雷苟斯', 'zh_CN': '卡雷苟斯'}",us,155,retail
1557,"{'en_US': 'Shattered Halls', 'es_MX': 'Shattered Halls', 'pt_BR': 'Shattered Halls', 'de_DE': 'Shattered Halls', 'en_GB': 'Shattered Halls', 'es_ES': 'Shattered Halls', 'fr_FR': 'Shattered Halls', 'it_IT': 'Shattered Halls', 'ru_RU': 'Shattered Halls', 'ko_KR': 'Shattered Halls', 'zh_TW': '破碎大廳', 'zh_CN': '破碎大厅'}",us,155,retail
1277,"{'en_US': 'Executus', 'es_MX': 'Executus', 'pt_BR': 'Executus', 'de_DE': 'Executus', 'en_GB': 'Executus', 'es_ES': 'Executus', 'fr_FR': 'Executus', 'it_IT': 'Executus', 'ru_RU': 'Executus', 'ko_KR': 'Executus', 'zh_TW': '埃克索圖斯', 'zh_CN': '埃克索图斯'}",us,155,retail
15,"{'en_US': 'Deathwing', 'es_MX': 'Deathwing', 'pt_BR': 'Deathwing', 'de_DE': 'Deathwing', 'en_GB': 'Deathwing', 'es_ES': 'Deathwing', 'fr_FR': 'Deathwing', 'it_IT': 'Deathwing', 'ru_RU': 'Смертокрыл', 'ko_KR': 'Deathwing', 'zh_TW': '死亡之翼', 'zh_CN': '死亡之翼'}",us,155,retail
157,"{'en_US': 'Dark Iron', 'es_MX': 'Dark Iron', 'pt_BR': 'Dark Iron', 'de_DE': 'Dark Iron', 'en_GB': 'Dark Iron', 'es_ES': 'Dark Iron', 'fr_FR': 'Dark Iron', 'it_IT': 'Dark Iron', 'ru_RU': 'Dark Iron', 'ko_KR': 'Dark Iron', 'zh_TW': '黑鐵氏族', 'zh_CN': '黑铁'}",us,157,retail
72,"{'en_US': 'Shattered Hand', 'es_MX': 'Shattered Hand', 'pt_BR': 'Shattered Hand', 'de_DE': 'Shattered Hand', 'en_GB': 'Shattered Hand', 'es_ES': 'Shattered Hand', 'fr_FR': 'Shattered Hand', 'it_IT': 'Shattered Hand', 'ru_RU': 'Shattered Hand', 'ko_KR': 'Shattered Hand', 'zh_TW': '破碎之手', 'zh_CN': '碎手'}",us,157,retail
1556,"{'en_US': 'Coilfang', 'es_MX': 'Coilfang', 'pt_BR': 'Coilfang', 'de_DE': 'Coilfang', 'en_GB': 'Coilfang', 'es_ES': 'Coilfang', 'fr_FR': 'Coilfang', 'it_IT': 'Coilfang', 'ru_RU': 'Coilfang', 'ko_KR': 'Coilfang', 'zh_TW': '盤牙', 'zh_CN': '盘牙'}",us,157,retail
1286,"{'en_US': 'Demon Soul', 'es_MX': 'Alma de demonio', 'pt_BR': 'Demon Soul', 'de_DE': 'Demon Soul', 'en_GB': 'Demon Soul', 'es_ES': 'Demon Soul', 'fr_FR': 'Demon Soul', 'it_IT': 'Demon Soul', 'ru_RU': 'Demon Soul', 'ko_KR': 'Demon Soul', 'zh_TW': '惡魔之魂', 'zh_CN': '恶魔之魂'}",us,157,retail
1278,"{'en_US': 'Dalvengyr', 'es_MX': 'Dalvengyr', 'pt_BR': 'Dalvengyr', 'de_DE': 'Dalvengyr', 'en_GB': 'Dalvengyr', 'es_ES': 'Dalvengyr', 'fr_FR': 'Dalvengyr', 'it_IT': 'Dalvengyr', 'ru_RU': 'Dalvengyr', 'ko_KR': 'Dalvengyr', 'zh_TW': '達拉溫格', 'zh_CN': '达文格尔'}",us,157,retail
1129,"{'en_US': 'Agamaggan', 'es_MX': 'Agamaggan', 'pt_BR': 'Agamaggan', 'de_DE': 'Agamaggan', 'en_GB': 'Agamaggan', 'es_ES': 'Agamaggan', 'fr_FR': 'Agamaggan', 'it_IT': 'Agamaggan', 'ru_RU': 'Agamaggan', 'ko_KR': 'Agamaggan', 'zh_TW': '阿迦瑪甘', 'zh_CN': '阿迦玛甘'}",us,1129,retail
98,"{'en_US': 'Kargath', 'es_MX': 'Kargath', 'pt_BR': 'Kargath', 'de_DE': 'Kargath', 'en_GB': 'Kargath', 'es_ES': 'Kargath', 'fr_FR': 'Kargath', 'it_IT': 'Kargath', 'ru_RU': 'Kargath', 'ko_KR': 'Kargath', 'zh_TW': '卡加斯', 'zh_CN': '卡格斯'}",us,1129,retail
102,"{'en_US': 'Burning Legion', 'es_MX': 'Burning Legion', 'pt_BR': 'Burning Legion', 'de_DE': 'Burning Legion', 'en_GB': 'Burning Legion', 'es_ES': 'Burning Legion', 'fr_FR': 'Burning Legion', 'it_IT': 'Burning Legion', 'ru_RU': 'Burning Legion', 'ko_KR': 'Burning Legion', 'zh_TW': '燃燒軍團', 'zh_CN': '燃烧军团'}",us,1129,retail
105,"{'en_US': 'Thunderhorn', 'es_MX': 'Thunderhorn', 'pt_BR': 'Thunderhorn', 'de_DE': 'Thunderhorn', 'en_GB': 'Thunderhorn', 'es_ES': 'Thunderhorn', 'fr_FR': 'Thunderhorn', 'it_IT': 'Thunderhorn', 'ru_RU': 'Thunderhorn', 'ko_KR': 'Thunderhorn', 'zh_TW': '雷角', 'zh_CN': '雷霆号角'}",us,1129,retail
1559,"{'en_US': 'The Underbog', 'es_MX': 'The Underbog', 'pt_BR': 'The Underbog', 'de_DE': 'The Underbog', 'en_GB': 'The Underbog', 'es_ES': 'The Underbog', 'fr_FR': 'The Underbog', 'it_IT': 'The Underbog', 'ru_RU': 'The Underbog', 'ko_KR': 'The Underbog', 'zh_TW': '深幽泥沼', 'zh_CN': '幽暗沼泽'}",us,1129,retail
1564,"{'en_US': ""Blade's Edge"", 'es_MX': ""Blade's Edge"", 'pt_BR': ""Blade's Edge"", 'de_DE': ""Blade's Edge"", 'en_GB': ""Blade's Edge"", 'es_ES': ""Blade's Edge"", 'fr_FR': ""Blade's Edge"", 'it_IT': ""Blade's Edge"", 'ru_RU': ""Blade's Edge"", 'ko_KR': ""Blade's Edge"", 'zh_TW': '劍刃山脈', 'zh_CN': '刀锋山'}",us,1129,retail
56,"{'en_US': 'Archimonde', 'es_MX': 'Archimonde', 'pt_BR': 'Archimonde', 'de_DE': 'Archimonde', 'en_GB': 'Archimonde', 'es_ES': 'Archimonde', 'fr_FR': 'Archimonde', 'it_IT': 'Archimonde', 'ru_RU': 'Archimonde', 'ko_KR': 'Archimonde', 'zh_TW': '阿克蒙德', 'zh_CN': '阿克蒙德'}",us,1129,retail
1262,"{'en_US': 'Norgannon', 'es_MX': 'Norgannon', 'pt_BR': 'Norgannon', 'de_DE': 'Norgannon', 'en_GB': 'Norgannon', 'es_ES': 'Norgannon', 'fr_FR': 'Norgannon', 'it_IT': 'Norgannon', 'ru_RU': 'Norgannon', 'ko_KR': 'Norgannon', 'zh_TW': '諾甘農', 'zh_CN': '诺甘农'}",us,1129,retail
1291,"{'en_US': 'Jaedenar', 'es_MX': 'Jaedenar', 'pt_BR': 'Jaedenar', 'de_DE': 'Jaedenar', 'en_GB': 'Jaedenar', 'es_ES': 'Jaedenar', 'fr_FR': 'Jaedenar', 'it_IT': 'Jaedenar', 'ru_RU': 'Jaedenar', 'ko_KR': 'Jaedenar', 'zh_TW': '加德納爾', 'zh_CN': '加德纳尔'}",us,1129,retail
1190,"{'en_US': 'Baelgun', 'es_MX': 'Baelgun', 'pt_BR': 'Baelgun', 'de_DE': 'Baelgun', 'en_GB': 'Baelgun', 'es_ES': 'Baelgun', 'fr_FR': 'Baelgun', 'it_IT': 'Baelgun', 'ru_RU': 'Baelgun', 'ko_KR': 'Baelgun', 'zh_TW': '巴爾古恩', 'zh_CN': '巴尔古恩'}",us,1190,retail
13,"{'en_US': 'Doomhammer', 'es_MX': 'Doomhammer', 'pt_BR': 'Doomhammer', 'de_DE': 'Doomhammer', 'en_GB': 'Doomhammer', 'es_ES': 'Doomhammer', 'fr_FR': 'Doomhammer', 'it_IT': 'Doomhammer', 'ru_RU': 'Doomhammer', 'ko_KR': 'Doomhammer', 'zh_TW': '末日錘', 'zh_CN': '毁灭之锤'}",us,1190,retail
11,"{'en_US': 'Tichondrius', 'es_MX': 'Tichondrius', 'pt_BR': 'Tichondrius', 'de_DE': 'Tichondrius', 'en_GB': 'Tichondrius', 'es_ES': 'Tichondrius', 'fr_FR': 'Tichondrius', 'it_IT': 'Tichondrius', 'ru_RU': 'Tichondrius', 'ko_KR': 'Tichondrius', 'zh_TW': '提克迪奧斯', 'zh_CN': '提克迪奥斯'}",us,11,retail
113,"{'en_US': 'Suramar', 'es_MX': 'Suramar', 'pt_BR': 'Suramar', 'de_DE': 'Suramar', 'en_GB': 'Suramar', 'es_ES': 'Suramar', 'fr_FR': 'Suramar', 'it_IT': 'Suramar', 'ru_RU': 'Suramar', 'ko_KR': 'Suramar', 'zh_TW': '蘇拉瑪爾', 'zh_CN': '苏拉玛'}",us,113,retail
87,"{'en_US': 'Windrunner', 'es_MX': 'Windrunner', 'pt_BR': 'Windrunner', 'de_DE': 'Windrunner', 'en_GB': 'Windrunner', 'es_ES': 'Windrunner', 'fr_FR': 'Windrunner', 'it_IT': 'Windrunner', 'ru_RU': 'Ветрокрылая', 'ko_KR': 'Windrunner', 'zh_TW': '風行者', 'zh_CN': '风行者'}",us,113,retail
1351,"{'en_US': 'Darrowmere', 'es_MX': 'Darrowmere', 'pt_BR': 'Darrowmere', 'de_DE': 'Darrowmere', 'en_GB': 'Darrowmere', 'es_ES': 'Darrowmere', 'fr_FR': 'Darrowmere', 'it_IT': 'Darrowmere', 'ru_RU': 'Darrowmere', 'ko_KR': 'Darrowmere', 'zh_TW': '達隆米爾', 'zh_CN': '达隆米尔'}",us,113,retail
1139,"{'en_US': 'Draka', 'es_MX': 'Draka', 'pt_BR': 'Draka', 'de_DE': 'Draka', 'en_GB': 'Draka', 'es_ES': 'Draka', 'fr_FR': 'Draka', 'it_IT': 'Draka', 'ru_RU': 'Draka', 'ko_KR': 'Draka', 'zh_TW': '德拉卡', 'zh_CN': '德拉卡'}",us,113,retail
52,"{'en_US': 'Alleria', 'es_MX': 'Alleria', 'pt_BR': 'Alleria', 'de_DE': 'Alleria', 'en_GB': 'Alleria', 'es_ES': 'Alleria', 'fr_FR': 'Alleria', 'it_IT': 'Alleria', 'ru_RU': 'Alleria', 'ko_KR': 'Alleria', 'zh_TW': '艾蘭里亞', 'zh_CN': '奥蕾莉亚'}",us,52,retail
1565,"{'en_US': 'Exodar', 'es_MX': 'Exodar', 'pt_BR': 'Exodar', 'de_DE': 'Exodar', 'en_GB': 'Exodar', 'es_ES': 'Exodar', 'fr_FR': 'Exodar', 'it_IT': 'Exodar', 'ru_RU': 'Exodar', 'ko_KR': 'Exodar', 'zh_TW': '艾克索達', 'zh_CN': '埃索达'}",us,52,retail
62,"{'en_US': 'Medivh', 'es_MX': 'Medivh', 'pt_BR': 'Medivh', 'de_DE': 'Medivh', 'en_GB': 'Medivh', 'es_ES': 'Medivh', 'fr_FR': 'Medivh', 'it_IT': 'Medivh', 'ru_RU': 'Medivh', 'ko_KR': 'Medivh', 'zh_TW': '麥迪文', 'zh_CN': '麦迪文'}",us,52,retail
65,"{'en_US': 'Khadgar', 'es_MX': 'Khadgar', 'pt_BR': 'Khadgar', 'de_DE': 'Khadgar', 'en_GB': 'Khadgar', 'es_ES': 'Khadgar', 'fr_FR': 'Khadgar', 'it_IT': 'Khadgar', 'ru_RU': 'Кадгар', 'ko_KR': 'Khadgar', 'zh_TW': '卡德加', 'zh_CN': '卡德加'}",us,52,retail
69,"{'en_US': 'Arthas', 'es_MX': 'Arthas', 'pt_BR': 'Arthas', 'de_DE': 'Arthas', 'en_GB': 'Arthas', 'es_ES': 'Arthas', 'fr_FR': 'Arthas', 'it_IT': 'Arthas', 'ru_RU': 'Arthas', 'ko_KR': 'Arthas', 'zh_TW': '阿薩斯', 'zh_CN': '阿尔萨斯'}",us,69,retail
154,"{'en_US': 'Detheroc', 'es_MX': 'Detheroc', 'pt_BR': 'Detheroc', 'de_DE': 'Detheroc', 'en_GB': 'Detheroc', 'es_ES': 'Detheroc', 'fr_FR': 'Detheroc', 'it_IT': 'Detheroc', 'ru_RU': 'Detheroc', 'ko_KR': 'Detheroc', 'zh_TW': '戴瑟洛克', 'zh_CN': '迪瑟洛克'}",us,154,retail
81,"{'en_US': 'Dethecus', 'es_MX': 'Dethecus', 'pt_BR': 'Dethecus', 'de_DE': 'Dethecus', 'en_GB': 'Dethecus', 'es_ES': 'Dethecus', 'fr_FR': 'Dethecus', 'it_IT': 'Dethecus', 'ru_RU': 'Dethecus', 'ko_KR': 'Dethecus', 'zh_TW': '迪塞庫斯', 'zh_CN': 'Dethecus'}",us,154,retail
1295,"{'en_US': 'Lethon', 'es_MX': 'Lethon', 'pt_BR': 'Lethon', 'de_DE': 'Lethon', 'en_GB': 'Lethon', 'es_ES': 'Lethon', 'fr_FR': 'Lethon', 'it_IT': 'Lethon', 'ru_RU': 'Lethon', 'ko_KR': 'Lethon', 'zh_TW': '雷索', 'zh_CN': '莱索恩'}",us,154,retail
1296,"{'en_US': 'Blackwing Lair', 'es_MX': 'Blackwing Lair', 'pt_BR': 'Blackwing Lair', 'de_DE': 'Blackwing Lair', 'en_GB': 'Blackwing Lair', 'es_ES': 'Blackwing Lair', 'fr_FR': 'Blackwing Lair', 'it_IT': 'Blackwing Lair', 'ru_RU': 'Blackwing Lair', 'ko_KR': 'Blackwing Lair', 'zh_TW': '黑翼之巢', 'zh_CN': '黑翼之巢'}",us,154,retail
94,"{'en_US': 'Shadowmoon', 'es_MX': 'Shadowmoon', 'pt_BR': 'Shadowmoon', 'de_DE': 'Shadowmoon', 'en_GB': 'Shadowmoon', 'es_ES': 'Shadowmoon', 'fr_FR': 'Shadowmoon', 'it_IT': 'Shadowmoon', 'ru_RU': 'Shadowmoon', 'ko_KR': 'Shadowmoon', 'zh_TW': '暗影之月', 'zh_CN': '暗影之月'}",us,154,retail
1266,"{'en_US': 'Haomarush', 'es_MX': 'Haomarush', 'pt_BR': 'Haomarush', 'de_DE': 'Haomarush', 'en_GB': 'Haomarush', 'es_ES': 'Haomarush', 'fr_FR': 'Haomarush', 'it_IT': 'Haomarush', 'ru_RU': 'Haomarush', 'ko_KR': 'Haomarush', 'zh_TW': '哈姆魯什', 'zh_CN': 'Haomarush'}",us,154,retail
3234,"{'en_US': 'Gallywix', 'es_MX': 'Gallywix', 'pt_BR': 'Gallywix', 'de_DE': 'Gallywix', 'en_GB': 'Gallywix', 'es_ES': 'Gallywix', 'fr_FR': 'Gallywix', 'it_IT': 'Gallywix', 'ru_RU': 'Gallywix', 'ko_KR': 'Gallywix', 'zh_TW': '加里維克斯', 'zh_CN': '加里维克斯'}",us,3234,retail
158,"{'en_US': 'Greymane', 'es_MX': 'Greymane', 'pt_BR': 'Greymane', 'de_DE': 'Greymane', 'en_GB': 'Greymane', 'es_ES': 'Greymane', 'fr_FR': 'Greymane', 'it_IT': 'Greymane', 'ru_RU': 'Седогрив', 'ko_KR': 'Greymane', 'zh_TW': '葛雷邁恩', 'zh_CN': '格雷迈恩'}",us,158,retail
1292,"{'en_US': 'Tanaris', 'es_MX': 'Tanaris', 'pt_BR': 'Tanaris', 'de_DE': 'Tanaris', 'en_GB': 'Tanaris', 'es_ES': 'Tanaris', 'fr_FR': 'Tanaris', 'it_IT': 'Tanaris', 'ru_RU': 'Tanaris', 'ko_KR': 'Tanaris', 'zh_TW': '塔納利斯', 'zh_CN': '塔纳利斯'}",us,158,retail
9,"{'en_US': ""Kil'jaeden"", 'es_MX': ""Kil'jaeden"", 'pt_BR': ""Kil'jaeden"", 'de_DE': ""Kil'jaeden"", 'en_GB': ""Kil'jaeden"", 'es_ES': ""Kil'jaeden"", 'fr_FR': ""Kil'jaeden"", 'it_IT': ""Kil'jaeden"", 'ru_RU': ""Kil'jaeden"", 'ko_KR': ""Kil'jaeden"", 'zh_TW': '基爾加丹', 'zh_CN': '基尔加丹'}",us,9,retail
120,"{'en_US': 'Darkspear', 'es_MX': 'Darkspear', 'pt_BR': 'Darkspear', 'de_DE': 'Darkspear', 'en_GB': 'Darkspear', 'es_ES': 'Darkspear', 'fr_FR': 'Darkspear', 'it_IT': 'Darkspear', 'ru_RU': 'Darkspear', 'ko_KR': 'Darkspear', 'zh_TW': '暗矛部族', 'zh_CN': '黑暗之矛'}",us,120,retail
117,"{'en_US': 'Bronzebeard', 'es_MX': 'Bronzebeard', 'pt_BR': 'Bronzebeard', 'de_DE': 'Bronzebeard', 'en_GB': 'Bronzebeard', 'es_ES': 'Bronzebeard', 'fr_FR': 'Bronzebeard', 'it_IT': 'Bronzebeard', 'ru_RU': 'Bronzebeard', 'ko_KR': 'Bronzebeard', 'zh_TW': '銅鬚', 'zh_CN': '山丘之王'}",us,117,retail
1364,"{'en_US': 'Shandris', 'es_MX': 'Shandris', 'pt_BR': 'Shandris', 'de_DE': 'Shandris', 'en_GB': 'Shandris', 'es_ES': 'Shandris', 'fr_FR': 'Shandris', 'it_IT': 'Shandris', 'ru_RU': 'Shandris', 'ko_KR': 'Shandris', 'zh_TW': '珊蒂斯', 'zh_CN': '珊蒂斯'}",us,117,retail
1138,"{'en_US': 'Chromaggus', 'es_MX': 'Chromaggus', 'pt_BR': 'Chromaggus', 'de_DE': 'Chromaggus', 'en_GB': 'Chromaggus', 'es_ES': 'Chromaggus', 'fr_FR': 'Chromaggus', 'it_IT': 'Chromaggus', 'ru_RU': 'Chromaggus', 'ko_KR': 'Chromaggus', 'zh_TW': '克洛瑪古斯', 'zh_CN': '克洛玛古斯'}",us,1138,retail
89,"{'en_US': 'Nathrezim', 'es_MX': 'Nathrezim', 'pt_BR': 'Nathrezim', 'de_DE': 'Nathrezim', 'en_GB': 'Nathrezim', 'es_ES': 'Nathrezim', 'fr_FR': 'Nathrezim', 'it_IT': 'Nathrezim', 'ru_RU': 'Nathrezim', 'ko_KR': 'Nathrezim', 'zh_TW': '納斯雷茲姆', 'zh_CN': '纳斯雷兹姆'}",us,1138,retail
130,"{'en_US': 'Smolderthorn', 'es_MX': 'Smolderthorn', 'pt_BR': 'Smolderthorn', 'de_DE': 'Smolderthorn', 'en_GB': 'Smolderthorn', 'es_ES': 'Smolderthorn', 'fr_FR': 'Smolderthorn', 'it_IT': 'Smolderthorn', 'ru_RU': 'Smolderthorn', 'ko_KR': 'Smolderthorn', 'zh_TW': '燃棘', 'zh_CN': '烈焰荆棘'}",us,1138,retail
1346,"{'en_US': ""Anub'arak"", 'es_MX': ""Anub'arak"", 'pt_BR': ""Anub'arak"", 'de_DE': ""Anub'arak"", 'en_GB': ""Anub'arak"", 'es_ES': ""Anub'arak"", 'fr_FR': ""Anub'arak"", 'it_IT': ""Anub'arak"", 'ru_RU': ""Anub'arak"", 'ko_KR': ""Anub'arak"", 'zh_TW': '阿努巴拉克', 'zh_CN': '阿努巴拉克'}",us,1138,retail
1165,"{'en_US': 'Arathor', 'es_MX': 'Arathor', 'pt_BR': 'Arathor', 'de_DE': 'Arathor', 'en_GB': 'Arathor', 'es_ES': 'Arathor', 'fr_FR': 'Arathor', 'it_IT': 'Arathor', 'ru_RU': 'Arathor', 'ko_KR': 'Arathor', 'zh_TW': '阿拉索', 'zh_CN': '阿拉索'}",us,1138,retail
1141,"{'en_US': 'Garithos', 'es_MX': 'Garithos', 'pt_BR': 'Garithos', 'de_DE': 'Garithos', 'en_GB': 'Garithos', 'es_ES': 'Garithos', 'fr_FR': 'Garithos', 'it_IT': 'Garithos', 'ru_RU': 'Garithos', 'ko_KR': 'Garithos', 'zh_TW': '加里索斯', 'zh_CN': '加里索斯'}",us,1138,retail
1377,"{'en_US': 'Drenden', 'es_MX': 'Drenden', 'pt_BR': 'Drenden', 'de_DE': 'Drenden', 'en_GB': 'Drenden', 'es_ES': 'Drenden', 'fr_FR': 'Drenden', 'it_IT': 'Drenden', 'ru_RU': 'Drenden', 'ko_KR': 'Drenden', 'zh_TW': '德蘭丹', 'zh_CN': 'Drenden'}",us,1138,retail
107,"{'en_US': 'Crushridge', 'es_MX': 'Crushridge', 'pt_BR': 'Crushridge', 'de_DE': 'Crushridge', 'en_GB': 'Crushridge', 'es_ES': 'Crushridge', 'fr_FR': 'Crushridge', 'it_IT': 'Crushridge', 'ru_RU': 'Crushridge', 'ko_KR': 'Crushridge', 'zh_TW': '破碎之嶺', 'zh_CN': '破碎岭'}",us,1138,retail
71,"{'en_US': 'Warsong', 'es_MX': 'Warsong', 'pt_BR': 'Warsong', 'de_DE': 'Warsong', 'en_GB': 'Warsong', 'es_ES': 'Warsong', 'fr_FR': 'Warsong', 'it_IT': 'Warsong', 'ru_RU': 'Warsong', 'ko_KR': 'Warsong', 'zh_TW': '戰歌', 'zh_CN': '战歌'}",us,71,retail
80,"{'en_US': 'Gorgonnash', 'es_MX': 'Gorgonnash', 'pt_BR': 'Gorgonnash', 'de_DE': 'Gorgonnash', 'en_GB': 'Gorgonnash', 'es_ES': 'Gorgonnash', 'fr_FR': 'Gorgonnash', 'it_IT': 'Gorgonnash', 'ru_RU': 'Gorgonnash', 'ko_KR': 'Gorgonnash', 'zh_TW': '戈古納斯', 'zh_CN': '戈古纳斯'}",us,71,retail
1344,"{'en_US': 'The Forgotten Coast', 'es_MX': 'The Forgotten Coast', 'pt_BR': 'The Forgotten Coast', 'de_DE': 'The Forgotten Coast', 'en_GB': 'The Forgotten Coast', 'es_ES': 'The Forgotten Coast', 'fr_FR': 'The Forgotten Coast', 'it_IT': 'The Forgotten Coast', 'ru_RU': 'The Forgotten Coast', 'ko_KR': 'The Forgotten Coast', 'zh_TW': '被遺忘的海岸', 'zh_CN': '遗忘海岸'}",us,71,retail
1075,"{'en_US': 'Balnazzar', 'es_MX': 'Balnazzar', 'pt_BR': 'Balnazzar', 'de_DE': 'Balnazzar', 'en_GB': 'Balnazzar', 'es_ES': 'Balnazzar', 'fr_FR': 'Balnazzar', 'it_IT': 'Balnazzar', 'ru_RU': 'Balnazzar', 'ko_KR': 'Balnazzar', 'zh_TW': '巴納札爾', 'zh_CN': '巴纳扎尔'}",us,71,retail
1293,"{'en_US': 'Alterac Mountains', 'es_MX': 'Alterac Mountains', 'pt_BR': 'Alterac Mountains', 'de_DE': 'Alterac Mountains', 'en_GB': 'Alterac Mountains', 'es_ES': 'Alterac Mountains', 'fr_FR': 'Alterac Mountains', 'it_IT': 'Alterac Mountains', 'ru_RU': 'Alterac Mountains', 'ko_KR': 'Alterac Mountains', 'zh_TW': '奧特蘭克山脈', 'zh_CN': '奥特兰克'}",us,71,retail
1294,"{'en_US': 'Undermine', 'es_MX': 'Undermine', 'pt_BR': 'Undermine', 'de_DE': 'Undermine', 'en_GB': 'Undermine', 'es_ES': 'Undermine', 'fr_FR': 'Undermine', 'it_IT': 'Undermine', 'ru_RU': 'Undermine', 'ko_KR': 'Undermine', 'zh_TW': '幽坑城', 'zh_CN': '安德麦'}",us,71,retail
1288,"{'en_US': 'Anvilmar', 'es_MX': 'Anvilmar', 'pt_BR': 'Anvilmar', 'de_DE': 'Anvilmar', 'en_GB': 'Anvilmar', 'es_ES': 'Anvilmar', 'fr_FR': 'Anvilmar', 'it_IT': 'Anvilmar', 'ru_RU': 'Anvilmar', 'ko_KR': 'Anvilmar', 'zh_TW': '安威瑪', 'zh_CN': '安威玛尔'}",us,71,retail
1428,"{'en_US': ""Quel'Thalas"", 'es_MX': ""Quel'Thalas"", 'pt_BR': ""Quel'Thalas"", 'de_DE': ""Quel'Thalas"", 'en_GB': ""Quel'Thalas"", 'es_ES': ""Quel'Thalas"", 'fr_FR': ""Quel'Thalas"", 'it_IT': ""Quel'Thalas"", 'ru_RU': ""Quel'Thalas"", 'ko_KR': ""Quel'Thalas"", 'zh_TW': '奎爾薩拉斯', 'zh_CN': '奎尔萨拉斯'}",us,1428,retail
3207,"{'en_US': 'Goldrinn', 'es_MX': 'Goldrinn', 'pt_BR': 'Goldrinn', 'de_DE': 'Goldrinn', 'en_GB': 'Goldrinn', 'es_ES': 'Goldrinn', 'fr_FR': 'Goldrinn', 'it_IT': 'Goldrinn', 'ru_RU': 'Goldrinn', 'ko_KR': 'Goldrinn', 'zh_TW': '戈德林', 'zh_CN': '戈德林'}",us,3207,retail
3208,"{'en_US': 'Nemesis', 'es_MX': 'Némesis', 'pt_BR': 'Nemesis', 'de_DE': 'Nemesis', 'en_GB': 'Nemesis', 'es_ES': 'Némesis', 'fr_FR': 'Nemesis', 'it_IT': 'Nemesis', 'ru_RU': 'Nemesis', 'ko_KR': 'Nemesis', 'zh_TW': '涅密希斯', 'zh_CN': '涅墨西斯'}",us,3208,retail
3210,"{'en_US': 'Tol Barad', 'es_MX': 'Tol Barad', 'pt_BR': 'Tol Barad', 'de_DE': 'Tol Barad', 'en_GB': 'Tol Barad', 'es_ES': 'Tol Barad', 'fr_FR': 'Tol Barad', 'it_IT': 'Tol Barad', 'ru_RU': 'Tol Barad', 'ko_KR': 'Tol Barad', 'zh_TW': '托巴拉德', 'zh_CN': '托尔巴拉德'}",us,3208,retail
3209,"{'en_US': 'Azralon', 'es_MX': 'Azralon', 'pt_BR': 'Azralon', 'de_DE': 'Azralon', 'en_GB': 'Azralon', 'es_ES': 'Azralon', 'fr_FR': 'Azralon', 'it_IT': 'Azralon', 'ru_RU': 'Azralon', 'ko_KR': 'Azralon', 'zh_TW': 'Azralon', 'zh_CN': '阿兹拉隆'}",us,3209,retail
66,"{'en_US': 'Dalaran', 'es_MX': 'Dalaran', 'pt_BR': 'Dalaran', 'de_DE': 'Dalaran', 'en_GB': 'Dalaran', 'es_ES': 'Dalaran', 'fr_FR': 'Dalaran', 'it_IT': 'Dalaran', 'ru_RU': 'Dalaran', 'ko_KR': 'Dalaran', 'zh_TW': '達拉然', 'zh_CN': '达拉然'}",us,3683,retail
